geocode,year,regrowth_ha,agr_pers,veg_pers,nr_agr,nr_veg,population,lpw,temp,precip,ph,clay,embargos_def,roads_km,silos_ton,lat,long,ID,fnp,UF,drop_4balance
1705557,2004,193,10226,9987,0.0185,0.0189,4370,924.91,25.75,1206.74,59.07,36.63,0,0,0,-12.84653,-46.503685,20041705557,76,17,0
1705557,2005,150,10428,9934,0.0142,0.0149,4307,1027.13,26.07,929.2,59.07,36.63,0,0,0,-12.84653,-46.503685,20051705557,76,17,0
1705557,2006,67,10639,9679,0.0062,0.0068,4268,996.26,25.41,1212.65,59.07,36.63,0,0,0,-12.84653,-46.503685,20061705557,76,17,0
1705557,2007,85,10952,9436,0.0077,0.0090,4646,970.21,26.13,806.11,59.07,36.63,0,0,0,-12.84653,-46.503685,20071705557,76,17,0
1705557,2008,137,11130,9280,0.0122,0.0146,5023,999.69,25.87,986.68,59.07,36.63,0,0,0,-12.84653,-46.503685,20081705557,76,17,0
1705557,2009,237,11135,9231,0.0208,0.0250,5070,1136.84,25.61,1542.64,59.07,36.63,0,0,0,-12.84653,-46.503685,20091705557,76,17,0
1705557,2010,165,11142,9228,0.0146,0.0175,4876,1638.06,26.2,872.3,59.07,36.63,0,0,0,-12.84653,-46.503685,20101705557,76,17,0
1705557,2011,223,11142,9173,0.0196,0.0238,4681,2495.01,25.57,1107.6,59.07,36.63,0,0,0,-12.84653,-46.503685,20111705557,76,17,0
1705557,2012,204,11167,9143,0.0180,0.0218,4691,2819.34,26.12,853.28,59.07,36.63,0,0,0,-12.84653,-46.503685,20121705557,76,17,0
1705557,2013,260,11158,9099,0.0227,0.0277,4827,3600.36,26.45,947.14,59.07,36.63,0,0,0,-12.84653,-46.503685,20131705557,76,17,0
1705557,2014,141,11249,8987,0.0124,0.0154,4839,4727.19,26.16,1147.73,59.07,36.63,0,0,0,-12.84653,-46.503685,20141705557,76,17,0
1705557,2015,91,11504,8837,0.0079,0.0102,4851,5402.37,26.39,922.55,59.07,36.63,0,0,0,-12.84653,-46.503685,20151705557,76,17,0
1705557,2016,63,11727,8521,0.0053,0.0073,4863,5418.78,27.39,930.21,59.07,36.63,0,0,0,-12.84653,-46.503685,20161705557,76,17,0
1705607,2001,3844,51150,189070,0.0699,0.0199,4407,424.06,26.12,1384.41,55.11,25.64,0,0,0,-12.169341,-47.303484,20011705607,76,17,0
1705607,2002,3179,53507,189049,0.0561,0.0165,4433,446.28,26.7,1100.46,55.11,25.64,0,0,0,-12.169341,-47.303484,20021705607,76,17,0
1705607,2003,6856,50529,190985,0.1195,0.0347,4459,487.79,26.36,1230.66,55.11,25.64,0,0,0,-12.169341,-47.303484,20031705607,76,17,0
1705607,2004,3538,48252,193434,0.0683,0.0180,4495,895.13,26.27,1611.13,55.11,25.64,0,0,0,-12.169341,-47.303484,20041705607,76,17,0
1705607,2005,2931,49729,194267,0.0557,0.0149,4544,1005.17,26.65,1261.83,55.11,25.64,0,0,0,-12.169341,-47.303484,20051705607,76,17,0
1705607,2006,1536,50920,191090,0.0293,0.0080,4574,982.8,25.95,1762.37,55.11,25.64,0,0,0,-12.169341,-47.303484,20061705607,76,17,0
1705607,2007,2177,54866,188296,0.0382,0.0114,4552,929.87,26.59,1097.58,55.11,25.64,0,0,0,-12.169341,-47.303484,20071705607,76,17,0
1705607,2008,2011,57180,184997,0.0340,0.0108,4529,921.91,26.45,1142.31,55.11,25.64,0,0,0,-12.169341,-47.303484,20081705607,76,17,0
1705607,2009,2787,59865,182401,0.0445,0.0150,4541,1017.64,26.1,1814.46,55.11,25.64,0,0,0,-12.169341,-47.303484,20091705607,76,17,0
1705607,2010,4474,59927,182310,0.0695,0.0240,4355,1545.83,26.85,1162.83,55.11,25.64,1,0,0,-12.169341,-47.303484,20101705607,76,17,0
1705607,2011,2603,60170,182725,0.0415,0.0140,4168,2445.89,26.13,1581.5,55.11,25.64,0,0,0,-12.169341,-47.303484,20111705607,76,17,0
1705607,2012,2123,62123,180585,0.0330,0.0116,4153,2779.1,26.61,1159.86,55.11,25.64,0,0,0,-12.169341,-47.303484,20121705607,76,17,0
1705607,2013,3079,63870,177516,0.0460,0.0170,4240,3107.37,26.92,1244.91,55.11,25.64,0,0,0,-12.169341,-47.303484,20131705607,76,17,0
1705607,2014,2092,67037,173942,0.0303,0.0119,4224,4067.59,26.68,1442.42,55.11,25.64,0,0,0,-12.169341,-47.303484,20141705607,76,17,0
1705607,2015,1450,72231,167739,0.0197,0.0086,4209,4712.61,26.83,1162.81,55.11,25.64,0,0,0,-12.169341,-47.303484,20151705607,76,17,0
1705607,2016,2623,77840,163117,0.0326,0.0158,4194,4680.63,28.01,1078.65,55.11,25.64,0,0,0,-12.169341,-47.303484,20161705607,76,17,0
1706001,2001,2676,40139,108713,0.0625,0.0240,4237,846.5,26.68,1706.33,50.27,26.38,0,0,0,-8.4696576,-49.184049,20011706001,78,17,0
1706001,2002,1708,41843,106907,0.0392,0.0157,4209,1026.69,27.09,1657.22,50.27,26.38,0,0,0,-8.4696576,-49.184049,20021706001,78,17,0
1706001,2003,2160,44092,104035,0.0467,0.0203,4150,1182.25,27.18,1531.11,50.27,26.38,0,0,0,-8.4696576,-49.184049,20031706001,78,17,0
1706001,2004,1922,46730,101159,0.0395,0.0187,4069,1266.5,27.01,2032.94,50.27,26.38,0,0,0,-8.4696576,-49.184049,20041706001,78,17,0
1706001,2005,1412,50319,97671,0.0273,0.0142,3960,1185.22,27.29,1832.52,50.27,26.38,0,0,0,-8.4696576,-49.184049,20051706001,78,17,0
1706001,2006,2936,52761,96039,0.0527,0.0297,3892,1151.34,26.9,2039.19,50.27,26.38,0,0,0,-8.4696576,-49.184049,20061706001,78,17,0
1706001,2007,3295,52546,96358,0.0590,0.0331,4464,1121.24,27.2,1557.03,50.27,26.38,0,0,0,-8.4696576,-49.184049,20071706001,78,17,0
1706001,2008,2507,52610,96733,0.0455,0.0253,5035,1213.29,27.02,1790.91,50.27,26.38,0,0,0,-8.4696576,-49.184049,20081706001,78,17,0
1706001,2009,3790,51770,97359,0.0682,0.0375,5102,1254.1,26.91,2219.85,50.27,26.38,0,0,0,-8.4696576,-49.184049,20091706001,78,17,0
1706001,2010,3260,50482,99302,0.0607,0.0318,5082,1241.51,27.76,1638.78,50.27,26.38,0,0,0,-8.4696576,-49.184049,20101706001,78,17,0
1706001,2011,1983,50431,99320,0.0378,0.0196,5061,1533.36,27.16,1921.23,50.27,26.38,0,0,0,-8.4696576,-49.184049,20111706001,78,17,0
1706001,2012,1913,51726,97459,0.0357,0.0192,5111,2024.08,26.96,1777.91,50.27,26.38,0,0,0,-8.4696576,-49.184049,20121706001,78,17,0
1706001,2013,2360,52931,94638,0.0427,0.0243,5314,3177.55,27.34,1926.57,50.27,26.38,0,0,0,-8.4696576,-49.184049,20131706001,78,17,0
1706001,2014,2099,55541,91502,0.0364,0.0224,5370,3689.32,27.04,1860.94,50.27,26.38,0,0,0,-8.4696576,-49.184049,20141706001,78,17,0
1706001,2015,3771,57572,90653,0.0615,0.0399,5424,4062.6,27.61,1592.71,50.27,26.38,0,0,0,-8.4696576,-49.184049,20151706001,78,17,0
1706001,2016,4007,56363,92188,0.0664,0.0417,5477,4152.74,28.12,1596,50.27,26.38,0,0,0,-8.4696576,-49.184049,20161706001,78,17,0
1706100,2001,1561,33164,146180,0.0450,0.0106,7244,517.02,26.55,1751.31,51.99,24.63,0,0,48606,-10.637097,-49.31316,20011706100,77,17,0
1706100,2002,1321,35531,143668,0.0359,0.0091,7188,711.26,26.96,1587.7,51.99,24.63,0,0,48606,-10.637097,-49.31316,20021706100,77,17,0
1706100,2003,2558,37015,141701,0.0646,0.0177,7128,736.51,26.94,1631.47,51.99,24.63,0,0,48606,-10.637097,-49.31316,20031706100,77,17,0
1706100,2004,1781,38528,140184,0.0442,0.0125,7043,1154.52,26.86,1958.1,51.99,24.63,0,0,48606,-10.637097,-49.31316,20041706100,77,17,0
1706100,2005,1698,40873,138406,0.0399,0.0121,6931,1245.53,27.06,1843.62,51.99,24.63,0,0,48606,-10.637097,-49.31316,20051706100,77,17,0
1706100,2006,3202,41224,137822,0.0721,0.0227,6862,1206.04,26.64,2012.5,51.99,24.63,0,0,48606,-10.637097,-49.31316,20061706100,77,17,0
1706100,2007,3449,40060,139166,0.0793,0.0242,6780,1270.66,27.11,1517.49,51.99,24.63,0,0,48606,-10.637097,-49.31316,20071706100,77,17,0
1706100,2008,2901,38968,139952,0.0693,0.0203,6698,1351.14,26.91,1581.96,51.99,24.63,1,0,48606,-10.637097,-49.31316,20081706100,77,17,0
1706100,2009,3182,38425,140686,0.0765,0.0221,6628,1579.35,26.66,2217.15,51.99,24.63,0,0,48606,-10.637097,-49.31316,20091706100,77,17,0
1706100,2010,2180,38348,141593,0.0538,0.0152,6928,2467.49,27.68,1630.14,51.99,24.63,0,0,48606,-10.637097,-49.31316,20101706100,77,17,0
1706100,2011,1179,39529,140379,0.0290,0.0083,7228,2684.6,26.98,2130.92,51.99,24.63,1,0,48606,-10.637097,-49.31316,20111706100,77,17,0
1706100,2012,1100,41800,135829,0.0256,0.0080,7222,2851.41,26.92,1848.8,51.99,24.63,0,0,48606,-10.637097,-49.31316,20121706100,77,17,0
1706100,2013,1581,45996,128860,0.0332,0.0121,7399,3043.39,27.4,1675.71,51.99,24.63,0,0,48606,-10.637097,-49.31316,20131706100,77,17,0
1706100,2014,1256,52332,125639,0.0234,0.0099,7393,2984.33,26.94,1888.07,51.99,24.63,0,0,48606,-10.637097,-49.31316,20141706100,77,17,0
1706100,2015,1453,56150,121728,0.0252,0.0118,7386,4538.83,27.39,1705.76,51.99,24.63,0,0,48606,-10.637097,-49.31316,20151706100,77,17,0
1706100,2016,1904,59371,119423,0.0311,0.0157,7380,4663.19,28.17,1489.01,51.99,24.63,0,0,48606,-10.637097,-49.31316,20161706100,77,17,0
1706258,2001,1076,36367,59702,0.0287,0.0177,1414,429.77,26.52,1739.35,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20011706258,76,17,0
1706258,2002,488,37200,58879,0.0130,0.0082,1437,453.22,26.96,1519.88,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20021706258,76,17,0
1706258,2003,643,38457,57066,0.0165,0.0111,1462,495.55,26.92,1619.03,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20031706258,76,17,0
1706258,2004,660,40082,55590,0.0162,0.0117,1497,904.9,26.82,1827.07,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20041706258,76,17,0
1706258,2005,735,41475,54893,0.0174,0.0132,1543,1012.24,27.02,1736.57,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20051706258,76,17,0
1706258,2006,1159,41653,54643,0.0271,0.0208,1571,989.13,26.56,2003.4,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20061706258,76,17,0
1706258,2007,1507,41133,54951,0.0353,0.0267,1435,938.47,27.11,1433.34,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20071706258,76,17,0
1706258,2008,1302,40667,55413,0.0310,0.0230,1299,937.18,26.9,1513.69,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20081706258,76,17,0
1706258,2009,1039,40653,55800,0.0249,0.0183,1289,1054.41,26.6,2267.74,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20091706258,76,17,0
1706258,2010,849,40714,55878,0.0204,0.0150,1434,1594.65,27.65,1412.89,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20101706258,76,17,0
1706258,2011,794,40881,55758,0.0191,0.0140,1578,2507.17,26.92,2010.49,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20111706258,76,17,0
1706258,2012,1057,40434,55363,0.0255,0.0187,1592,2934.03,26.92,1722.66,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20121706258,76,17,0
1706258,2013,3463,38063,54138,0.0834,0.0601,1651,3375.39,27.39,1661.65,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20131706258,76,17,0
1706258,2014,1824,38386,55828,0.0454,0.0316,1666,4331.72,26.92,1754.08,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20141706258,76,17,0
1706258,2015,951,39581,55873,0.0235,0.0167,1680,4979.9,27.34,1632.9,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20151706258,76,17,0
1706258,2016,1014,40343,55619,0.0245,0.0179,1694,4962.4,28.2,1461.06,52.3,23.88,0,15.005,0,-11.172635,-49.073923,20161706258,76,17,0
1706506,2001,409,7954,151688,0.0489,0.0027,4390,846.5,26.2,1818.06,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20011706506,78,17,0
1706506,2002,444,9007,150404,0.0470,0.0029,4480,1026.7,26.39,1677.57,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20021706506,78,17,0
1706506,2003,558,10035,148882,0.0527,0.0037,4576,1182.26,26.5,1665.07,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20031706506,78,17,0
1706506,2004,676,11261,147581,0.0566,0.0046,4710,1270.03,26.38,1851.66,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20041706506,78,17,0
1706506,2005,825,12078,144947,0.0640,0.0057,4889,1261.44,26.76,1869.37,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20051706506,78,17,0
1706506,2006,1175,13997,143788,0.0775,0.0081,5000,1233.41,26.36,2089.24,52.06,27.99,1,24.69,15855,-6.7734468,-47.74946,20061706506,78,17,0
1706506,2007,1454,14192,142981,0.0929,0.0101,5144,1218.25,26.55,1469,52.06,27.99,2,24.69,15855,-6.7734468,-47.74946,20071706506,78,17,0
1706506,2008,1203,15436,143240,0.0723,0.0083,5288,1343.66,26.44,1953.52,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20081706506,78,17,0
1706506,2009,1398,15496,143433,0.0827,0.0096,5388,1476.17,26.33,2130.33,52.06,27.99,1,24.69,15855,-6.7734468,-47.74946,20091706506,78,17,0
1706506,2010,1718,14992,143671,0.1028,0.0118,5369,1645.69,27.08,1522.59,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20101706506,78,17,0
1706506,2011,1442,14388,142157,0.0911,0.0100,5350,2040.74,26.54,1862.83,52.06,27.99,1,24.69,15855,-6.7734468,-47.74946,20111706506,78,17,0
1706506,2012,1762,14144,141861,0.1108,0.0123,5425,2593.86,26.5,1538.08,52.06,27.99,1,24.69,15855,-6.7734468,-47.74946,20121706506,78,17,0
1706506,2013,1436,14359,141782,0.0909,0.0100,5670,4782.5,26.65,1798.33,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20131706506,78,17,0
1706506,2014,1083,14822,140641,0.0681,0.0076,5753,5094.24,26.51,1792.43,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20141706506,78,17,0
1706506,2015,745,16766,139680,0.0426,0.0053,5833,5508.92,27.04,1413.14,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20151706506,78,17,0
1706506,2016,1040,18045,137922,0.0545,0.0075,5912,5661.86,27.46,1437.11,52.06,27.99,0,24.69,15855,-6.7734468,-47.74946,20161706506,78,17,0
1707009,2001,2399,33689,281851,0.0665,0.0084,15713,432.87,25.19,1560.39,55.58,29.52,0,0,58837,-11.700228,-46.808934,20011707009,76,17,0
1707009,2002,1787,34021,281262,0.0499,0.0063,15952,574.38,25.77,1276.94,55.58,29.52,0,0,58837,-11.700228,-46.808934,20021707009,76,17,0
1707009,2003,3229,33508,281639,0.0879,0.0113,16196,645.47,25.56,1496.43,55.58,29.52,0,0,58837,-11.700228,-46.808934,20031707009,76,17,0
1707009,2004,1861,32999,282535,0.0534,0.0065,16537,1318.92,25.52,1686.58,55.58,29.52,0,0,58837,-11.700228,-46.808934,20041707009,76,17,0
1707009,2005,1312,34026,281527,0.0371,0.0046,16989,1296.45,25.85,1396.48,55.58,29.52,1,0,58837,-11.700228,-46.808934,20051707009,76,17,0
1707009,2006,1052,35457,277801,0.0288,0.0038,17270,1213.16,25.23,1796.82,55.58,29.52,1,0,58837,-11.700228,-46.808934,20061707009,76,17,0
1707009,2007,1051,38308,274198,0.0267,0.0038,18214,1296.88,25.8,1287.83,55.58,29.52,1,0,58837,-11.700228,-46.808934,20071707009,76,17,0
1707009,2008,1065,42140,271138,0.0247,0.0039,19158,1510.47,25.69,1383.96,55.58,29.52,0,0,58837,-11.700228,-46.808934,20081707009,76,17,0
1707009,2009,2342,43630,269422,0.0509,0.0086,19524,1763.13,25.29,2066.43,55.58,29.52,1,0,58837,-11.700228,-46.808934,20091707009,76,17,0
1707009,2010,2056,43912,269497,0.0447,0.0076,19460,2426.1,25.97,1323.01,55.58,29.52,0,0,58837,-11.700228,-46.808934,20101707009,76,17,0
1707009,2011,2017,44308,268473,0.0435,0.0075,19395,3415.7,25.33,1802.98,55.58,29.52,0,0,58837,-11.700228,-46.808934,20111707009,76,17,0
1707009,2012,1759,45540,267490,0.0372,0.0065,19669,3913.45,25.78,1336.39,55.58,29.52,0,0,58837,-11.700228,-46.808934,20121707009,76,17,0
1707009,2013,1635,46706,265405,0.0338,0.0061,20566,4836.79,26.13,1461.33,55.58,29.52,0,0,58837,-11.700228,-46.808934,20131707009,76,17,0
1707009,2014,1089,49126,262776,0.0217,0.0041,20870,5640.18,25.97,1386.49,55.58,29.52,0,0,58837,-11.700228,-46.808934,20141707009,76,17,0
1707009,2015,1592,51602,260239,0.0299,0.0061,21167,5739.45,26.06,1295.44,55.58,29.52,0,0,58837,-11.700228,-46.808934,20151707009,76,17,0
1707009,2016,1529,53161,257977,0.0280,0.0059,21457,5776.21,27.01,1203.34,55.58,29.52,0,0,58837,-11.700228,-46.808934,20161707009,76,17,0
1707108,2001,2267,36585,191737,0.0583,0.0117,5843,517.05,26.34,1896.93,50.92,26,0,0,0,-9.6948456,-49.354832,20011707108,77,17,0
1707108,2002,1609,38549,189529,0.0401,0.0084,5879,711.26,26.86,1683.38,50.92,26,0,0,0,-9.6948456,-49.354832,20021707108,77,17,0
1707108,2003,2920,40075,188009,0.0679,0.0153,5927,736.5,26.88,1639.62,50.92,26,0,0,0,-9.6948456,-49.354832,20031707108,77,17,0
1707108,2004,2573,40525,186260,0.0597,0.0136,5994,1154.51,26.76,1939.86,50.92,26,0,0,0,-9.6948456,-49.354832,20041707108,77,17,0
1707108,2005,2257,42830,184396,0.0501,0.0121,6082,1245.55,26.91,1917.09,50.92,26,0,0,0,-9.6948456,-49.354832,20051707108,77,17,0
1707108,2006,1858,45288,180828,0.0394,0.0102,6137,1206.16,26.54,2171.62,50.92,26,1,0,0,-9.6948456,-49.354832,20061707108,77,17,0
1707108,2007,1656,49483,178301,0.0324,0.0092,6343,1271.02,26.95,1598.53,50.92,26,0,0,0,-9.6948456,-49.354832,20071707108,77,17,0
1707108,2008,1637,52211,177017,0.0304,0.0092,6549,1351.86,26.75,1697.48,50.92,26,0,0,0,-9.6948456,-49.354832,20081707108,77,17,0
1707108,2009,2320,52722,175321,0.0422,0.0131,6623,1580.86,26.62,2195.08,50.92,26,1,0,0,-9.6948456,-49.354832,20091707108,77,17,0
1707108,2010,1965,54110,174360,0.0350,0.0111,6516,2468.41,27.54,1827.33,50.92,26,0,0,0,-9.6948456,-49.354832,20101707108,77,17,0
1707108,2011,1952,55555,171926,0.0339,0.0112,6409,2686.37,26.9,2158.52,50.92,26,0,0,0,-9.6948456,-49.354832,20111707108,77,17,0
1707108,2012,2469,57451,168171,0.0412,0.0145,6452,2853.63,26.71,1982.5,50.92,26,0,0,0,-9.6948456,-49.354832,20121707108,77,17,0
1707108,2013,1523,61624,165207,0.0241,0.0091,6681,3056.49,27.19,1884.45,50.92,26,1,0,0,-9.6948456,-49.354832,20131707108,77,17,0
1707108,2014,1777,65302,162417,0.0265,0.0108,6729,2999.19,26.76,2142.69,50.92,26,0,0,0,-9.6948456,-49.354832,20141707108,77,17,0
1707108,2015,1961,67433,160526,0.0283,0.0121,6777,4393.82,27.28,1787.53,50.92,26,0,0,0,-9.6948456,-49.354832,20151707108,77,17,0
1707108,2016,2476,68461,156698,0.0349,0.0156,6823,4523.94,27.96,1679.97,50.92,26,1,0,0,-9.6948456,-49.354832,20161707108,77,17,0
1707207,2001,3072,43922,324166,0.0654,0.0094,7182,517.04,26.48,1994.27,51.1,26.38,0,0,0,-9.2725378,-49.070188,20011707207,77,17,0
1707207,2002,2197,45843,323315,0.0457,0.0068,7126,711.26,27,1730.6,51.1,26.38,0,0,0,-9.2725378,-49.070188,20021707207,77,17,0
1707207,2003,2487,47304,320991,0.0499,0.0077,7060,736.51,27.07,1761.23,51.1,26.38,0,0,0,-9.2725378,-49.070188,20031707207,77,17,0
1707207,2004,2684,48889,318208,0.0520,0.0084,6966,1154.54,26.95,1991.05,51.1,26.38,0,0,0,-9.2725378,-49.070188,20041707207,77,17,0
1707207,2005,2510,51537,315787,0.0464,0.0079,6843,1245.72,27.19,1994.71,51.1,26.38,0,0,0,-9.2725378,-49.070188,20051707207,77,17,0
1707207,2006,1834,54724,312178,0.0324,0.0058,6766,1206.32,26.73,2234.88,51.1,26.38,0,0,0,-9.2725378,-49.070188,20061707207,77,17,0
1707207,2007,2564,58404,310169,0.0421,0.0082,7014,1271.66,27.18,1615.94,51.1,26.38,1,0,0,-9.2725378,-49.070188,20071707207,77,17,0
1707207,2008,2555,59621,309474,0.0411,0.0082,7261,1353.95,27.02,1769.8,51.1,26.38,1,0,0,-9.2725378,-49.070188,20081707207,77,17,0
1707207,2009,3020,59641,308379,0.0482,0.0097,7254,1582.33,26.78,2312.23,51.1,26.38,0,0,0,-9.2725378,-49.070188,20091707207,77,17,0
1707207,2010,3383,59870,308196,0.0535,0.0109,7204,2471.03,27.82,1864.72,51.1,26.38,0,0,0,-9.2725378,-49.070188,20101707207,77,17,0
1707207,2011,3778,59346,308385,0.0599,0.0121,7153,2687.94,27.13,2235.3,51.1,26.38,0,0,0,-9.2725378,-49.070188,20111707207,77,17,0
1707207,2012,3077,59547,307738,0.0491,0.0099,7145,2855.09,26.93,2006.54,51.1,26.38,0,0,0,-9.2725378,-49.070188,20121707207,77,17,0
1707207,2013,1922,62218,303689,0.0300,0.0063,7319,3052.37,27.35,1987.66,51.1,26.38,0,0,0,-9.2725378,-49.070188,20131707207,77,17,0
1707207,2014,2782,66461,301218,0.0402,0.0092,7311,2991.28,26.94,2153.41,51.1,26.38,0,0,0,-9.2725378,-49.070188,20141707207,77,17,0
1707207,2015,2391,68359,299903,0.0338,0.0079,7302,4354.66,27.51,1815.81,51.1,26.38,0,0,0,-9.2725378,-49.070188,20151707207,77,17,0
1707207,2016,2475,69799,296175,0.0342,0.0083,7294,4495.45,28.18,1627.17,51.1,26.38,0,0,0,-9.2725378,-49.070188,20161707207,77,17,0
1707306,2001,3444,73874,258543,0.0445,0.0131,4586,424.1,26.79,1682.93,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20011707306,76,17,0
1707306,2002,1802,77385,255324,0.0228,0.0070,4605,446.26,27.26,1496.36,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20021707306,76,17,0
1707306,2003,3180,80912,250666,0.0378,0.0125,4623,487.7,27.2,1606.06,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20031707306,76,17,0
1707306,2004,2663,84664,246897,0.0305,0.0107,4649,895.11,27.09,1777.87,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20041707306,76,17,0
1707306,2005,2991,88624,244785,0.0326,0.0121,4683,1005.33,27.26,1673.08,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20051707306,76,17,0
1707306,2006,3261,90041,242662,0.0350,0.0133,4705,983.07,26.8,1878.41,52.7,24.8,1,12.283,72426,-11.428519,-49.390747,20061707306,76,17,0
1707306,2007,3845,91327,241318,0.0404,0.0157,4661,930.17,27.39,1457.53,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20071707306,76,17,0
1707306,2008,3291,92594,240161,0.0343,0.0135,4617,921.95,27.18,1494.53,52.7,24.8,1,12.283,72426,-11.428519,-49.390747,20081707306,76,17,0
1707306,2009,3438,94139,239502,0.0352,0.0142,4618,1016.75,26.85,2124.18,52.7,24.8,1,12.283,72426,-11.428519,-49.390747,20091707306,76,17,0
1707306,2010,3102,94922,238515,0.0316,0.0128,4607,1544.91,27.95,1407.79,52.7,24.8,1,12.283,72426,-11.428519,-49.390747,20101707306,76,17,0
1707306,2011,3638,95753,237325,0.0366,0.0151,4595,2445.18,27.13,1898.82,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20111707306,76,17,0
1707306,2012,3980,96118,236773,0.0398,0.0165,4597,2778.97,27.18,1680.21,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20121707306,76,17,0
1707306,2013,3942,96381,234539,0.0393,0.0165,4718,3118.09,27.61,1636.85,52.7,24.8,1,12.283,72426,-11.428519,-49.390747,20131707306,76,17,0
1707306,2014,2087,100378,230854,0.0204,0.0090,4720,4083.89,27.09,1763.39,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20141707306,76,17,0
1707306,2015,2845,105103,226633,0.0264,0.0124,4722,4748.11,27.56,1616.61,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20151707306,76,17,0
1707306,2016,3058,108113,222627,0.0275,0.0136,4725,4765.74,28.53,1338.69,52.7,24.8,0,12.283,72426,-11.428519,-49.390747,20161707306,76,17,0
1707553,2001,438,12772,24148,0.0332,0.0178,3841,517.02,26.16,1992.07,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20011707553,77,17,0
1707553,2002,249,13336,23399,0.0183,0.0105,3836,711.26,26.58,1721.68,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20021707553,77,17,0
1707553,2003,351,14186,22719,0.0241,0.0152,3831,736.5,26.52,1868.69,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20031707553,77,17,0
1707553,2004,199,14908,22031,0.0132,0.0089,3824,1154.5,26.46,2117.15,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20041707553,77,17,0
1707553,2005,312,15645,21541,0.0196,0.0143,3814,1245.58,26.68,2012.36,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20051707553,77,17,0
1707553,2006,563,15764,21393,0.0345,0.0256,3807,1206.2,26.21,2259.89,52.51,25.29,1,12.502,0,-10.809468,-48.874541,20061707553,77,17,0
1707553,2007,404,15800,21441,0.0250,0.0185,3954,1271.24,26.74,1584.13,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20071707553,77,17,0
1707553,2008,485,15806,21266,0.0298,0.0223,4101,1352.82,26.53,1719.83,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20081707553,77,17,0
1707553,2009,415,15968,21280,0.0253,0.0191,4123,1581.86,26.24,2542.74,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20091707553,77,17,0
1707553,2010,391,16043,21146,0.0238,0.0182,3963,2474.74,27.3,1651.93,52.51,25.29,1,12.502,0,-10.809468,-48.874541,20101707553,77,17,0
1707553,2011,228,16352,20778,0.0138,0.0109,3802,2692.36,26.59,2366.96,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20111707553,77,17,0
1707553,2012,361,16742,20416,0.0211,0.0174,3799,2858.74,26.54,1988.7,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20121707553,77,17,0
1707553,2013,452,16879,19905,0.0261,0.0222,3892,3127.15,26.99,1891.24,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20131707553,77,17,0
1707553,2014,437,17294,19529,0.0246,0.0219,3889,3084.18,26.61,1945.91,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20141707553,77,17,0
1707553,2015,311,17838,19163,0.0171,0.0160,3886,4610.63,27.02,1887.01,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20151707553,77,17,0
